group,key,English,Korean,중복 체크
LauncherPopup,Tip6,<sprite name=Status_Flame><color=#ff6f16>Burning Oil</color> deals strong continuous damage,<sprite name=Status_Flame><color=#ff6f16>불 붙은 기름</color>은 강한 지속 피해를 줍니다,-99999
LauncherPopup,Tip7,<sprite name=Status_Jam><color=#ffd900>Sticky Jam</color> can reduce enemy attack speed and attack power,<sprite name=Status_Jam><color=#ffd900>끈적이는 잼</color>으로 적의 공격 속도와 공격력을 감소시킬 수 있습니다,-99999
LauncherPopup,Tip8,<sprite name=Status_Kettle><color=#f4b900>Kettle</color> to deal extra damage to enemies,<sprite name=Status_Kettle><color=#f4b900>주전자 </color>로 적에게 추가 피해를 줄 수 있습니다,-99999
LauncherPopup,Tip9,<sprite name=Status_BombChili><color=#ff6f16>Bomb Chili</color> is good to eat before using high damage skills,<sprite name=Status_BombChili><color=#ff6f16>폭탄 칠리</color>는 피해량이 높은 스킬을 쓰기 전에 먹으면 좋습니다,-99999
LauncherPopup,Tip10,<sprite name=Status_CoconutShield><color=#ffd900>Coconut Shield</color> blocks half of the damage from enemies,<sprite name=Status_CoconutShield><color=#ffd900>코코넛 쉴드</color>로 적이 주는 피해의 절반을 막습니다,-99999
LauncherPopup,Tip11,<sprite name=Status_EnergyDrink You can use skills faster with <color=#ffd900>Energy Drink</color>,<sprite name=Status_EnergyDrink><color=#ffd900>에너지 드링크</color>로 더욱 빠르게 스킬을 사용할 수 있습니다,-99999
LauncherPopup,Tip12,<sprite name=Status_Meat><color=#ffd900>Well-cooked meat</color> can restore health,<sprite name=Status_Meat><color=#ffd900>잘 구운 고기</color>로 체력을 회복할 수 있습니다,-99999
LauncherPopup,Tip13,<sprite name=Status_MintCandy><color=#00baff>Mint Candy</color> removes or prevents debuffs,<sprite name=Status_MintCandy><color=#00baff>민트 사탕</color>은 디버프를 제거하거나 방지합니다,-99999
LauncherPopup,Tip14,<sprite name=Skill_MainWeapon><color=#5c482f>Melee</color> is useful when fighting small groups of enemies,<sprite name=Skill_MainWeapon><color=#5c482f>근접</color>은 소수의 적과 전투할 때 유리합니다,-99999
LauncherPopup,Tip15,<sprite name=Skill_Teafork><color=#5c482f>Tea Fork</color> is useful when fighting small groups of enemies or large groups of enemies,<sprite name=Skill_Teafork><color=#5c482f>티 포크</color>는 소수의 적<c> 다수의 적을 상대할 때 모두 유용합니다,-99999
LauncherPopup,Tip16,<sprite name=Skill_Jar><color=#5c482f>Bottle</color> is useful when killing large groups of enemies or debuffing them,<sprite name=Skill_Jar><color=#5c482f>병</color>은 다수의 적을 처치하거나 디버프를 걸 때 유용합니다,-99999
LauncherPopup,Tip17,<sprite name=Skill_Snack><color=#5c482f>Snack</color> grants various buff effects to yourself,<sprite name=Skill_Snack><color=#5c482f>간식</color>은 자신에게 다양한 버프 효과를 부여합니다,-99999
LauncherPopup,Tip18,<sprite name=Skill_Passive><color=#5c482f>Passive</color> enhances yourself and your skills in various ways,<sprite name=Skill_Passive><color=#5c482f>패시브</color>를 통해 자신과 스킬을 다양한 형태로 강화합니다,-99999
LauncherPopup,Tip19,Going to get cooking ingredients...,요리 재료 구하러 가는 중...,-99999
LauncherPopup,Tip20,Lineing up enemies...,적들을 한 줄로 세우는 중...,-99999
LauncherPopup,Tip21,Going to get the snacks I left behind...,놓고 온 간식 다시 가지러 가는 중...,-99999
Equipment,Icon/Equipped,Equipped,장착 중,-99999
Tutorial,Ingame/SkillEquip,<color=#F4B900>Drag</color> the skill and place it in the skill slot!<br>They are used in order from the left skill slot.,스킬을 <color=#F4B900>드래그</color>해서 스킬 슬롯에 넣어보세요!<br>왼쪽 스킬 슬롯부터 순서대로 사용됩니다.,-99999
Tutorial,Ingame/PassiveSkill,Hexagon icons are passive skills.<br>Passive skills take effect without being equipped in a slot!,육각형 아이콘은 <sprite name=Skill_Passive><color=#F4B900>패시브 스킬</color>입니다.<br>패시브 스킬은 슬롯에 장착하지 않고 효과를 발휘합니다!,-99999
Tutorial,Ingame/SkillGrade,There are three skill grades in total.<br><color=#8F7F6B>Common</color> - <color=#00BAFF>Rare</color> - <color=#F4B900>Legendary</color> They get stronger in order!,스킬 등급은 총 3가지가 있습니다.<br><color=#8F7F6B>일반</color> - <color=#00BAFF>희귀</color> - <color=#F4B900>전설</color> 순서대로 점점 더 강해집니다!,-99999
